W5000,SP500,NASDAQ,DJ
0.012208245,0.008640836,-2.191919204,0.349746129
-1.584685539,-1.551547811,-1.647101779,-1.497837545
-1.611035063,-1.58977934,-3.039094356,-2.009713559
-2.119306051,-2.080320065,-2.236577444,-1.828680356
-2.666405646,-2.748656592,5.672377299,-2.953224923
4.872910219,4.840323899,0.382675768,4.864331186
0.765115579,0.852617779,0.076420487,1.131630705
-0.052044865,-0.124231859,0.767942775,-0.330814077
0.839154921,0.845658298,0.46101116,1.142762166
0.259845543,0.126772035,-3.08400122,0.08047359
-2.521767806,-2.506827626,4.171980441,-2.867825161
3.394165933,3.375937832,1.247736896,3.239442155
0.886253759,0.698597583,1.071839433,0.418146141
1.041736868,0.96485985,0.867331164,1.082455602
0.468868224,0.40896523,0.415832029,0.384630625
0.457875862,0.450826763,-0.209062555,0.512939022
0.131196566,-0.014635368,-0.944852605,-0.024876104
-0.692292695,-0.527143242,1.692963854,-0.359497642
1.161973588,1.066464177,0.15449709,0.64929297
0.176780685,0.221950191,0.705002867,0.586543778
0.766787592,0.756278285,1.021938173,0.670851386
1.290978056,1.309691265,-1.930853584,1.370332458
-1.452253645,-1.425845436,0.077031898,-1.229357361
0.179277416,0.220047133,0.676493424,0.69881726
0.222541634,0.137473204,1.283876967,-0.091107351
1.042312806,0.84528936,-1.111267571,0.746436243
-0.847002542,-0.787780912,-0.813241296,-0.848389209
-0.15821904,-0.1457271,2.178482745,0.210718537
1.50372404,1.542959168,1.36415842,1.753857149
0.855242731,0.856063091,-0.245709998,-0.06074235
0.115778743,0.089823187,1.145281866,0.256554009
0.737341999,0.675334894,0.739547847,0.697691211
0.453677692,0.469743128,-0.362717419,0.679753753
-0.219739146,-0.222697288,-1.185668465,-0.083540319
-0.769419555,-0.940117192,0.135055945,-0.873307537
-0.061805773,0.067603389,0.132821238,-0.251413037
0.153530341,0.070879051,1.449777202,-0.212203406
1.270299499,1.280787804,0.0776542,1.476486181
0.289811607,0.301941384,0.088500767,0.461104354
-0.225030375,-0.265514563,0.610229447,-0.407511667
1.096759325,1.081996237,0.191989192,1.729728115
0.175766564,0.1497653,0.03071614,0.031173605
0.166304474,0.177555461,-0.39280848,0.243491584
-0.352723967,-0.353264463,0.905175574,-0.400772121
0.121341276,0.639062444,0.356982212,0.698427971
0.660217821,0.123103806,-0.06832736,0.23075859
-0.146188436,-0.07906963,0.068989218,-0.130278237
0.036332954,-0.054419042,-0.291376116,-0.279844942
-0.304083572,-0.282954606,0.830524318,-0.266506725
0.6864956,0.687167398,-0.234365015,0.424779509
-0.459292456,-0.388814927,-0.015969455,-0.797250373
-0.143958236,-0.11321175,-0.934083072,-0.050439428
-0.803470391,-0.654549099,-1.131623919,-0.517366217
-0.801992305,-0.815890389,-0.179640767,-0.782967668
-0.200940608,-0.213401392,2.003514785,-0.090292361
1.486333598,1.455954294,0.435274357,0.785270581
0.269602273,0.294897627,0.68765516,-0.375819153
0.664051998,0.692558155,-0.163673444,0.578374945
-0.108299477,-0.086842017,0.752250366,0.027425061
0.454333476,0.497251937,0.336947448,0.538919871
0.429167951,0.369911056,0.122680884,0.252033585
-0.128028315,-0.01306149,0.064971542,-0.103163085
-0.345439645,-0.294866569,1.413056587,-0.548913364
1.291289773,1.079404963,-2.535915394,0.838711674
-2.206295378,-1.915685424,-0.067145677,-1.788414596
-0.110079983,-0.083942517,0.704286148,0.056880604
0.797040194,0.715710519,-0.627850956,0.550665628
-0.45984254,-0.465519891,0.336848198,-0.125342915
0.401289927,0.35831173,0.781249407,0.357867708
0.624208571,0.671171969,1.280240236,0.817955331
1.156635616,1.15021815,0.252334675,1.263700754
-0.020266929,0.001743852,0.595267074,-0.302417105
0.252449221,0.2146103,-0.047759818,0.148862773
0.171822802,0.208246856,0.59265628,0.633048745
0.523423968,0.462568369,0.191158568,0.152850969
0.078901197,0.104690163,-0.562310631,-0.318273339
-0.666952472,-0.608595273,0.692476774,-0.725604994
0.476771137,0.347183431,-0.212172331,0.025158801
0.011648659,0.003808515,0.461978084,-0.05395772
0.649198771,0.658763229,-0.102129247,1.024642993
-0.095569831,-0.062962436,0.303200485,-0.1042861
0.056128228,0.050923506,-0.051886968,0.256977061
-0.313274603,-0.227636383,0.024759068,-0.011795351
0.140639192,0.15778199,3.75091E-05,0.415023833
0.071334052,0.101152598,0.214908497,-0.182737797
0.959936545,0.88023644,1.308266197,0.546726952
-0.17431516,-0.21941919,-0.231895525,-0.222858935
-0.135744475,-0.036901504,0.205540034,-0.508754256
0.534958253,0.467436349,0.340853249,0.30657272
0.125533555,0.107089869,0.189474709,0.04165904
0.019865835,0.095094813,-0.817609511,0.144955649
-0.741672642,-0.753041265,-0.566739392,-0.613961329
-0.161756307,-0.212625802,-0.160010876,-0.463993257
1.069704183,0.959217064,1.570698377,0.746641496
-0.396411987,-0.448103967,-0.499900042,-0.251098332
-1.695884255,-1.664951501,-1.983399439,-1.806758118
-0.195752003,-0.160667133,-0.256992625,0.008626596
-0.295296437,-0.302601559,-0.412895576,-0.536609643
0.335867867,0.371341776,0.080239941,0.440442637
-2.555218273,-2.442654471,-3.468873807,-2.408588413
0.869116591,0.798406021,1.137351832,0.814287045
0.55912385,0.582197702,1.126990505,0.453184994
0.864829771,0.885591965,0.965644073,0.833462728
-0.686903611,-0.585442365,-1.040715551,-0.382283425
-0.703284589,-0.677224085,-1.467936604,-0.326958395
0.90581932,0.845990471,1.076191455,0.765871111
-0.362783689,-0.28283617,-0.449006197,-0.389980426
-1.301968191,-1.198568194,-1.593883065,-1.116283476
0.200891942,0.135261958,0.114377139,0.3728554
-0.809791708,-0.841089093,-0.389128011,-0.934245309
-0.716654023,-0.693595552,-0.792367683,-0.877127352
0.147163352,0.209624117,0.27006248,0.172855735
-1.303835424,-1.328318802,-1.525507136,-1.419812059
-0.272186262,-0.276903157,-1.624932532,0.019099495
2.190578596,2.120590232,2.612506203,2.043460835
0.857730463,0.81287685,0.640421719,0.815348986
0.536337902,0.611680956,0.527549388,0.706554588
0.859163489,1.044294522,1.648075902,1.018409486
0.624025506,0.464925743,1.041687463,0.302575115
-0.198482268,-0.034993807,-0.007669819,-0.054383714
-0.190093676,-0.20396985,-0.382318053,-0.167827887
0.455538186,0.408907817,0.568273138,0.391237767
-0.244055764,-0.161284217,-0.517725905,-0.065751689
0.146822546,0.09313357,0.618349871,0.087812498
0.994871497,0.967046256,1.378092435,1.342823365
0.317920579,0.298073014,0.419542432,0.145215559
0.881981817,0.942761513,0.798325297,0.9357306
-0.081053481,-0.126002618,-0.244108049,-0.127318274
-0.455529688,-0.173343486,-0.324366875,0.031470623
-0.942054499,-0.954170232,-1.522707865,-0.673179236
-0.116347,-0.12347459,0.319727978,-0.042949954
0.55480354,0.381592256,0.727941024,-0.038595341
0.805736702,0.574091181,0.481783829,0.276246285
0.578165962,0.764299558,1.055087005,0.440644938
0.217777688,0.292387035,0.221354699,0.258858763
0.777819336,0.764307613,0.751140557,0.667206417
-0.118173716,-0.1807482,-0.103355259,-0.162855968
-0.536487858,-0.484718599,-0.779946599,-0.431728778
0.168213805,0.123581598,0.533864647,-0.084531285
0.409671958,0.450048477,0.743995512,0.285998418
0.150526864,0.228267172,-0.079153247,0.844814164
0.648662794,0.460949852,0.585153414,0.896549581
-0.177251999,0.017584401,0.170279026,0.0992116
-0.310403972,-0.340958136,-0.429465152,-0.086041107
-0.631539504,-0.655262629,-0.458191649,-0.42444929
0.343080649,0.357553567,0.268782437,0.011461566
-0.608938749,-0.619588969,-0.742953191,-0.252937167
0.245946518,0.282472796,0.705174527,0.065162051
0.691922535,0.68241647,0.574397801,0.650356128
0.609511218,0.467716366,0.845964413,-0.290081559
-0.608698053,-0.527625107,-1.001938329,-0.474133393
0.795192177,0.736047426,1.106552219,0.189459842
-0.252305461,-0.161737673,-0.443708867,0.106223064
-0.131202071,-0.258197238,-0.238064595,-0.085741534
-1.042864452,-1.094519032,-1.193883971,-1.234702562
-0.999818025,-0.903958673,-0.789613191,-1.050943773
-0.794470432,-0.730938535,-1.328579739,-0.370880061
-3.049307935,-3.023016208,-3.535372076,-2.939788642
1.277066839,1.29330137,1.378360579,1.205025243
0.087274301,0.076659588,0.376654519,-0.086285444
1.90104598,1.858842578,2.217800759,1.416910822
-0.72980223,-0.663852976,-1.00036463,-0.344627378
-1.086280453,-1.20296501,-1.210059922,-1.456377436
1.4060638,1.465413043,1.926409892,1.427728474
-3.103664127,-2.973036347,-3.070733915,-3.093370146
0.167146401,0.246123678,-0.094205106,0.391588162
1.498245478,1.432311613,1.651997236,1.191571922
1.306429505,1.20331853,1.343769434,0.960297104
-0.93400798,-0.794625208,-0.680194982,-0.66547612
0.981405845,0.82130063,0.897382589,0.921272564
-0.052713977,-0.050620963,-0.359989397,0.188771492
-2.797777184,-2.628893556,-3.044350772,-2.403069773
1.21403131,1.092319117,1.306864707,1.047717294
-0.605839751,-0.320833188,-0.34169448,-0.468025824
0.825413894,0.652414119,0.381667441,0.996650084
1.143018642,1.260743544,1.472016634,1.244902605
0.052160814,0.064262082,-0.131900395,0.155518227
-0.752950318,-0.69230294,-1.120423111,-1.086274731
1.064844317,1.078372203,1.296084521,0.905034602
1.319424314,1.292592289,1.739232629,1.404147355
0.176490067,0.091020392,-0.169668164,0.258978977
-0.061329631,-0.009400484,-0.193076127,0.141890357
0.130280536,0.032226553,-0.040564942,0.275077232
0.828906962,0.720365905,1.052314889,0.842280155
0.221291473,0.287497078,0.30297961,0.167196012
-0.074349579,-0.072461844,-0.21696673,0.136281851
-0.197057688,-0.314053561,-0.283768045,-0.525635166
0.209751464,0.257842859,0.397563249,0.125416117
-0.022491868,0.034262353,-0.105479247,0.133731747
-0.03034437,0.001995503,0.067113809,-0.192803147
-0.451694358,-0.490760896,-0.800099971,-0.59123035
-0.000261686,-0.009692756,-0.064201583,0.055377132
-0.938875286,-0.845201209,-1.475617685,-0.529115543
0.674517448,0.61396789,1.042258802,0.605969148
-0.323478326,-0.243187111,-0.580084616,-0.295534177
-0.603625622,-0.533050841,-1.140004168,-0.263892137
0.484410531,0.503492668,0.74923636,0.359454232
-1.289526327,-1.233413023,-1.139814779,-1.285457355
-1.704626026,-1.806544139,-1.572997268,-1.878134643
0.784049375,0.794038224,1.111426985,0.468328309
1.506377472,1.411674167,1.390269972,1.412365286
-0.555271527,-0.448836226,-0.328507657,-0.360780264
-1.57232206,-1.568316651,-1.679499708,-1.192900594
0.862773461,0.906335022,1.016825144,0.693089146
0.58757587,0.639520885,0.593397189,0.570222435
1.155551278,1.087953321,1.327620635,1.200166113
-0.159402078,-0.138804217,-0.104186791,-0.109059138
0.985112279,0.990643527,1.235525701,0.882482848
-0.226890345,-0.200154777,-0.301483247,-0.084476629
0.361875304,0.275901866,0.401326499,0.088472879
-0.240186791,-0.392704565,-0.82861959,-0.950559688
0.731658643,0.68481075,0.90386543,0.214337078
-0.327216133,-0.357505574,-0.721573841,-0.147494028
0.25498107,0.284309359,0.190950675,0.17101178
0.060454445,0.191859818,0.809665404,-0.105966734
0.436354551,0.406442633,0.697796722,0.567411548
0.576057053,0.556586177,1.000303468,0.490890882
0.082152404,-0.083274229,-0.591948648,-0.071267497
0.092023263,0.324804762,0.327245671,0.424895646
-0.353786853,-0.302745151,-0.140030897,-0.517989126
1.201872418,0.961597851,1.127673719,1.107237366
0.205030909,0.36972108,0.556495051,0.418723873
-0.0980349,-0.118643448,0.017548145,0.111073233
-0.017585762,0.070227918,-0.285539611,-0.000254614
0.269817499,0.272640692,0.283642663,0.660682922
0.270073823,0.255735573,0.482442214,0.02326756
-0.00101407,-0.196437332,-0.130227491,0.037021834
-0.045041398,0.156339804,0.257339657,0
0.023141324,0.071129737,-0.047029177,0.332041286
0.080667447,0.083674308,-0.036318357,-0.005866945
0.733972335,0.766600345,0.726331569,0.799224859
0.035740449,0.050300442,0.106607261,0.111810788
0.003677052,-0.059273881,0.24204771,-0.36519448
-0.346992141,-0.376326576,-0.513880735,-0.405093468
-0.198972122,-0.158403124,-0.240945015,-0.197167119
0.222684728,0.217257397,0.160577125,0.39297767
0.857558115,0.747929873,1.313073563,0.682315374
0.231616453,0.219312315,0.178699408,0.196518368
0.438344146,0.4165779,0.659826483,0.150375754
-0.438125834,-0.401931717,-0.457208788,-0.400566857
-0.891083172,-0.866852755,-1.131299689,-0.96131355
-0.622073028,-0.666017184,-0.554171062,-1.013758131
0.606684716,0.630363869,0.538763695,0.532959007
0.300257636,0.149915199,0.047031722,0.101251519
0.729172405,0.909425204,0.996453988,1.21119362
-0.307789693,-0.316784917,-0.401659031,-0.377150706
-0.094686128,-0.109755486,-0.065552813,-0.099943871
0.242678193,0.290398107,0.438558846,0.106034779
0.81424224,0.85386085,0.728443177,0.787787103
-0.036956185,0.007258532,0.201235442,0.011836332
0.905567556,0.712239165,0.904325527,0.356600469
0.069431392,0.033521461,0.103528893,0.110684302
-0.182606026,-0.043235386,0.049515357,-0.098679026
0.615005565,0.44493086,0.671638629,0.486363176
0.477575997,0.493264146,0.423755615,0.274950663
-0.081844742,0.086575659,0.231553475,0.338346992
0.004347692,-0.019542792,0.080788762,-0.126447921
0.663463056,0.511505318,0.773399748,0.370829473
-0.061177224,0.003395098,-0.174940321,0.083364406
-0.724488432,-0.579760218,-0.675447531,-0.641320136
0.294377246,0.29416937,0.297010195,0.267716734
0.772011767,0.834387445,1.324031412,1.150947674
-0.624011008,-0.708490958,-0.788610698,-0.813587201
0.33513285,0.352716636,0.560352512,0.23893307
-0.248738631,-0.280714494,-0.031752962,-0.417896028
0.468564627,0.489043736,0.66667573,0.563104447
0.615236792,0.663324404,0.809379158,0.734154754
-0.110257939,-0.285930731,-0.267322675,-0.460812364
0.561797215,0.695205959,1.030422404,0.288511605
-0.085137031,-0.151568673,-0.243991298,0.112780823
0.189624612,0.186840862,0.079632506,0.312403814
0.87543752,0.833174163,1.057496951,0.916961033
0.303610895,0.385470572,0.339378126,0.172084153
-0.270899983,-0.265547694,-0.193286218,-0.519472459
0.038395097,0.028904606,0.138206263,-0.033469043
0.117307324,0.114031445,0.199188302,-0.089739966
-0.935908466,-0.908326879,-0.93571421,-0.585936422
-1.54117416,-1.585572512,-1.90314519,-1.578218999
0.98553116,1.000335035,1.416396875,0.65335339
-0.104486478,-0.086722329,0.059099999,0.040377812
0.313431002,0.312945386,0.255948076,0.434039778
-1.761568002,-1.786447639,-1.604273353,-2.1130263
0.95175184,0.722845586,1.329348062,0.507556886
1.319910525,1.486926522,2.07644362,1.425782761
0.998540892,1.118782288,0.429054258,1.663489795
0.282947753,0.332012873,0.665277497,0.30311617
-0.556702187,-0.541547051,-0.540942183,-0.948191751
0.732568067,0.729965216,1.126760716,0.597165188
0.230152996,0.168707491,0.109511811,-0.001639536
0.661829615,0.644186755,0.898745522,0.935211556
-0.096913534,-0.163177344,-0.143945394,-0.43445795
0.177269773,0.184184473,0.19760179,-0.085785125
-0.23736908,-0.292425158,0.016029659,-0.565886675
0.478831871,0.469478871,0.863845224,0.395492373
-0.291130463,-0.382284048,-0.676817038,-0.437270121
-1.060748002,-1.057381502,-1.804416298,-0.781865027
-3.366299846,-3.408804612,-3.780772216,-3.623054233
-3.14258421,-3.074792519,-2.811770944,-3.195786091
-0.522022919,-0.378567534,0.168947761,-0.458077799
-4.43583722,-4.51681741,-4.722871163,-4.518425836
-0.88816539,-0.827244991,0.010388792,-1.396302192
4.313521724,4.501086517,4.393404292,4.967029216
-2.553482182,-2.851053026,-3.04022281,-2.987295859
3.785537751,4.133635094,3.773994414,4.428145797
-3.426358227,-3.451072562,-3.148256622,-3.644609382
-1.790392791,-1.720100245,-1.882670013,-0.986811009
-8.14204961,-7.901039485,-7.566583405,-8.1055214
4.667797005,4.821508054,4.83152193,4.777497745
-5.230671662,-5.010285684,-4.814292184,-6.033941969
-10.18370611,-9.994485185,-9.909876228,-10.52321149
8.690961858,8.880835644,8.934695172,8.950183238
-13.11071726,-12.76521412,-13.14915387,-13.84181329
5.652174935,5.822628669,6.044101013,5.064871058
-5.946579951,-5.322233622,-4.816975182,-6.50973777
1.098211798,0.469684628,2.273580616,0.941683956
-4.161909861,-4.432763474,-3.864459023,-4.652814689
-3.014179049,-2.973149126,-0.274377746,-3.082653597
8.984489988,8.968315695,7.808550127,10.76432546
1.560279206,1.146899867,-0.453448112,2.365625453
5.814262257,6.054382875,5.445217458,6.180416718
-3.383396369,-3.426780802,-3.85879958,-4.143664753
3.058372932,3.296661622,3.558382379,3.142356243
-1.513167138,-1.614238197,-0.957081154,-1.854831518
-4.726325261,-4.514632873,-4.50945818,-4.544107847
2.043689014,2.25726957,1.707085351,2.218994911
-1.945977763,-1.525286023,-1.537405814,-1.699801935
7.115688053,6.796823057,7.070177666,7.446229501
-0.067075969,-0.160433166,-0.328850649,-0.115278111
3.477584005,3.348934524,2.549117383,3.383935284
1.721491124,1.43834387,0.771712127,1.212240424
-1.121156253,-1.015599251,0.475224191,-1.395051381
2.954270313,3.011449655,3.870687929,2.361680282
-2.112825636,-2.227675068,-1.449674449,-1.877279253
0.325114058,0.579985899,1.64465225,0.141703092
2.728854506,2.644092908,1.370951197,2.950433737
-1.728900769,-1.80427941,-1.039003889,-2.472515928
-3.076046989,-3.115516778,-3.536991463,-2.706697065
2.249957245,2.267130106,2.770693406,1.96562065
0.058278572,-0.053956418,-0.00741607,0.167861685
1.393465301,1.382211146,1.631979671,1.099639273
1.750043795,1.460687152,1.101557496,1.496655401
-0.393330465,-0.525613946,-1.412306053,-0.133636506
2.846281843,2.623666321,3.504208458,2.184576552
-1.154464954,-0.925511653,-0.282629177,-1.176585524
-2.982262917,-2.846022069,-3.25388105,-2.58819371
0.460379,0.424081221,1.221568397,0.109829821
0.915760939,0.899995219,1.123424542,0.559825197
-0.640728302,-0.70038734,0.512583276,-0.918872623
1.238881751,1.143894866,1.404863845,0.888721226
1.861521807,1.673075806,1.565251077,1.889524617
-0.038474618,0.017747077,0.775599809,-0.450351108
-2.01805375,-2.075779134,-2.086265801,-1.905624554
-2.125932195,-1.761695579,-1.56033821,-2.198683632
1.123813338,1.14589178,0.904712158,1.610204842
0.467618406,0.391869225,0.78894379,0.253980415
3.305491298,3.101522147,2.414115733,3.777985769
-0.870273206,-1.053975742,-0.539959933,-1.600346259
1.542567971,1.651393442,2.054716247,1.513022388
-0.674671417,-0.780393547,-0.974249775,-0.415005523
0.289535549,0.235096552,0.426772608,-0.036616804
1.353077968,1.221426197,0.167480983,2.143014106
1.58430903,1.471849262,0.769391261,2.188939825
-0.39757003,-0.211017148,-0.461841956,-0.579523343
0.463537945,0.480076786,1.281961428,-0.069037835
0.526343614,0.374424212,0.653087724,0.361437198
1.007933023,0.81772787,0.587880247,1.045078528
1.291486721,1.355665548,0.772788233,2.027426693
-0.336601572,-0.337438294,-0.695385708,0.0454029
2.589906707,2.58740656,2.040947039,3.106136648
1.386489919,1.196966824,1.12125405,1.687791123
-0.888536361,-0.782975534,0.291873483,-1.094518805
-0.688762554,-0.532724338,0.66686606,-1.040547855
-6.178120019,-6.07527592,-5.40917827,-7.147652895
1.383197491,1.297629987,1.007055112,1.881920675
1.003346976,0.827785142,1.420797472,0.61368302
1.878785315,1.878488465,1.731273006,2.024231348
-0.466057918,-0.360679622,0.148032986,-0.650150479
0.090646251,0.059401206,0.32759864,-0.15138018
-0.550413392,-0.56654822,0.030871072,-0.803214078
0.65680445,0.647405569,1.103368309,0.591564688
0.398534444,0.429819117,0.742034251,0.502635539
-2.684473805,-2.619527873,-2.217595992,-2.752623112
1.134753305,1.089985017,1.082305858,1.170753694
-2.458673474,-2.452521734,-2.627612584,-2.876610722
1.533513563,1.457890754,1.191270735,2.293064402
1.744782353,1.529233364,1.852465966,0.844531664
0.090167797,0.50095421,0.948486832,-0.302282479
0.444212264,0.453100183,0.520572075,0.358362777
1.584204341,1.575694317,2.190067999,1.76412665
-0.974083737,-1.087750882,-0.864015263,-1.521191542
0.835038916,0.779702648,1.4264709,0.681714179
-0.618915817,-0.565962545,0.525185081,-1.395295921
1.103201635,1.0411813,0.658536511,1.426057728
-1.103420052,-0.940662367,-2.157328333,0.040259888
1.316959885,1.331728519,0.936239742,2.11199582
1.127983288,0.904104488,0.588525811,0.850308107
-0.394633925,-0.341191831,-0.729253928,-0.505142311
0.305013171,0.28445899,0.279925549,-0.235026976
0.878597308,0.837176417,2.481523913,0.033437783
0.184712,0.167764137,-0.808771884,0.596138591
0.560613848,0.573063962,0.240993379,0.614492379
-1.193035799,-1.239634529,-2.312226994,-1.317656248
-0.729450618,-0.620963074,-0.943506514,-0.686871585
0.831297736,0.736791951,1.6564451,0.433063484
-0.690451115,-0.649444434,-1.281684304,-0.775964191
1.364485437,1.235178313,1.34496941,0.60579733
-0.340316482,-0.375731072,0.424689776,-0.854901086
0.611245772,0.764119139,1.476231838,0.434834651
1.053320804,0.715536588,1.455397924,0.889317993
0.393506488,0.360545268,0.351310128,0.61342947
0.735164295,0.640915752,0.521706941,1.3809217
0.539475978,0.640715813,0.992206352,0.679486388
0.081673958,0.063279429,-0.877891442,0.169644732
0.271882242,0.273848273,-0.387819229,1.296389432
-0.822836208,-0.800104654,-1.706063766,-0.376832129
1.357586668,1.389945583,2.105325463,1.041728672
-0.144173269,-0.204922352,0.274408304,-0.286790585
-0.246334442,-0.017194661,-0.210318365,0.122877997
0.384048421,0.270620935,0.99716254,-0.30877143
0.162600768,0.230072889,0.726126114,-0.240332439
-0.443795685,-0.441414364,-0.575920867,-0.307152003
0.333118126,0.315368082,1.057417664,0.169034116
0.28990329,0.343522874,0.415029331,0.684751354
0.961300703,0.999358095,0.598639517,1.344750477
0.319340934,0.358987425,0.759430058,-0.212246508
0.914254926,1.014404099,1.717092465,0.29508494
0.211243904,0.16716264,-0.341085069,0.564373819
0.669173488,0.671001408,0.60280694,0.565569016
-0.132692087,-0.219738913,0.68024372,-0.784182821
0.782121932,0.749687585,1.384876443,0.75552639
1.344286311,1.524899791,0.973248762,1.57534079
-3.628459382,-3.575758656,-5.090205353,-2.815047497
-0.823816781,-0.81662524,-1.273290539,-0.565059764
-2.922010501,-2.814886686,-4.201184399,-2.273591576
1.996938523,1.994479853,2.673010651,1.585780766
-1.671074636,-1.774123987,-2.012383678,-1.463350616
-0.026709831,0.053292138,-0.606620841,0.474854072
1.537844827,1.266131471,1.853984149,1.177505751
0.535063656,0.520581183,1.201706197,0.008108746
-0.369506581,-0.462965836,-1.257615788,0.131291563
-0.880186378,-0.844795532,-1.276749695,-0.466261655
-1.018764886,-1.124556521,-1.07817458,-0.880360765
-1.220430903,-1.163859071,-0.134247622,-1.860171816
0.987235767,1.046301364,1.700310114,0.516131316
-2.510960849,-2.400729416,-3.062291097,-1.942844736
0.304031733,0.298295435,0.36873565,0.195264699
1.677663687,1.585047814,2.235726406,1.328132078
1.670366641,1.598215087,1.851618961,1.497890785
-0.484095647,-0.482424478,-0.290684655,-0.477500293
0.772487386,0.821983378,0.739327389,1.191446384
0.746047627,0.527893512,1.413732612,0.12662191
-0.860241924,-0.961780214,-2.245387402,-0.483210672
1.851139876,1.78158853,2.298169962,1.668739787
-1.297288768,-1.408677893,-1.582185253,-1.34433566
1.742401697,1.725604732,1.865129203,1.892837445
0.81881104,0.797524864,0.4948754,0.430292277
0.834893666,0.875227281,1.382227588,0.566158951
1.543636077,1.628538348,2.526715877,0.872874611
-0.572764154,-0.632688045,-0.104127362,-0.548392616
-0.655169248,-0.664516916,-0.805416193,-0.579819615
-0.070965849,-0.152897114,-0.467240423,-0.069463694
-0.082726449,0.013491887,-0.361849632,0.392676507
-1.574074363,-1.64646239,-1.66462883,-1.446776945
0.415462789,0.471613849,0.327109618,0.401280372
-0.09079539,-0.219809703,-0.276507729,-0.346676483
0.420927263,0.520537389,0.18546635,0.540315605
0.372650888,0.343986649,0.366700058,-0.099084246
-1.856767314,-1.876449537,-1.653140905,-2.321342986
-0.331767946,-0.30301938,0.635448199,-0.805791346
-3.496790579,-3.592557123,-3.802167897,-3.494928262
1.174612886,1.187650144,1.628844067,0.52336509
-1.359935207,-1.220366905,-2.480081569,-0.592582232
1.234753321,1.224294189,0.420866497,1.585197152
1.901741855,1.764276082,1.835283887,2.040247901
2.094130199,2.180751658,3.782292357,1.328938224
1.993687411,1.927326267,2.556597015,1.929436943
-0.082888272,-0.02877538,0.036155479,-0.235499261
1.137251924,1.163195805,-1.537155288,2.903997069
-0.054799853,-0.140078348,-1.374634628,0.897769712
0.784009558,0.762276123,1.992928944,-0.079192708
-1.008441393,-1.002867891,-0.654070553,-1.085756026
1.364838229,1.351857671,1.01704951,1.364912366
1.245130498,1.158073192,0.798541886,1.583839335
-0.301808809,-0.480347613,-0.208114174,-0.559450307
-1.052855401,-1.163121348,-0.824782089,-1.164888859
0.507282608,0.393865392,0.869900463,0.152100318
-0.582649884,-0.681571564,-0.418693119,-0.748130491
0.742696723,0.56200946,0.2207605,1.113906318
1.570706813,1.603250756,1.305786056,1.525814296
-0.059774519,-0.158567203,0.472988107,-0.580020789
0.310645064,0.239405728,0.917280945,0.126792254
-0.582742832,-0.460608144,-0.058267729,-0.912632758
1.066943227,1.120812164,1.273707496,0.623184066
0.136425147,0.178954853,-0.046469305,0.200543682
0.110107537,-0.062434143,0.224940493,0.286467227
0.997940747,0.879742405,0.700848755,0.826551224
-0.084888308,-0.193747118,0.446042995,-0.492536415
0.39361477,0.278326059,0.500504576,0.34556362
-0.92144231,-0.798098356,-1.95674921,-0.348822759
0.093229949,-0.128594254,0.540398555,-0.23157072
-0.186888398,-0.12657608,-0.225471051,0.156914032
-0.319338914,-0.436879623,0.501010198,-0.617015534
1.331345159,1.283844763,1.238437085,1.124737677
0.49621109,0.177127845,0.499976292,-0.148358417
0.33419874,0.574112695,0.838302919,0.492343518
-0.286779278,-0.351727851,-0.071393896,-0.411095241
-0.290820459,-0.391393104,-0.102909395,0.123850303
-0.017302849,-0.207526848,0.51192968,-0.667223001
0.129348666,0.074553327,-0.287814084,0.380146285
0.275225698,0.35303368,0.262904517,0.232190883
0.630438982,0.86846946,0.73677152,0.673557226
-0.364189019,-0.222984655,-0.38214173,-0.224894414
0.230813854,0.134064811,0.153808979,0.243278481
0.479893524,0.641819698,0.141934967,0.645471859
-1.11306536,-1.486471812,-1.48384325,-1.257907998
0.432401399,0.705757617,0.944538618,0.553358318
0.797709851,0.569366087,-0.611666732,1.43025257
1.588126395,1.473822118,2.531804345,0.684431915
0.464888563,0.547686554,1.024011725,0.182944445
-0.542823897,-0.657637376,-1.261907233,-0.287505596
0.275031479,0.041574572,0.27576863,0.193307188
0.109901454,0.22730179,0.431428327,-0.026461005
-0.166128359,-0.376050029,-0.124306508,-0.222233093
-0.76011095,-0.721599051,-0.874268431,-0.573604883
0.838202311,0.810348077,1.516920422,0.376582887
1.306639005,1.383936889,1.951482387,0.830219083
-0.038184221,0.031668077,0.545870359,-0.039670075
-0.132134225,-0.301512729,0.089754113,-0.575910841
0.302698048,0.360928202,0.683838193,-0.119373166
-0.271781644,-0.148994574,-0.072848523,-0.074187719
-2.582806838,-2.601328989,-2.64330736,-2.070184403
0.941287575,0.971333493,0.500306218,0.985747935
-1.875946126,-1.950040597,-2.018180537,-2.04919264
1.703751974,1.592426914,2.513534114,0.761833705
1.427267003,1.380254197,1.550139734,1.561853633
0.132405552,0.100829633,-0.016456479,0.117633509
1.158457611,1.079482977,1.220975374,1.075642952
0.493633056,0.388989699,0.568575653,0.29702244
0.906657467,0.737210513,0.943407967,0.759654403
-0.029678397,-0.111411798,0.14330959,-0.031643558
-0.041671306,-0.034521954,-0.251391919,0.197313927
0.171546191,0.166107476,0.380309263,-0.022586828
0.481936794,0.469992115,0.495711731,0.088091583
-0.137890386,-0.056943701,-0.340902516,0.204346927
